"12388","","créer","venir de","la température des gaz qui s'échappent du volcan Usu, au Japon. Ces gaz sont très riches en soufre. Celui-ci se dépose en magnifiques aiguilles tapissant les bouches éruptives. < # KRA-4-18 > De quelle profondeur vient la lave ? La lave qui jaillit à la surface vient souvent de 30 à 80 kilomètres de profondeur,","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","vient","",""
"12389","","créer","venir de","au Japon. Ces gaz sont très riches en soufre. Celui-ci se dépose en magnifiques aiguilles tapissant les bouches éruptives. < # KRA-4-18 > De quelle profondeur vient la lave ? La lave qui jaillit à la surface vient souvent de 30 à 80 kilomètres de profondeur, de la couche de magma cachée sous l'écorce terrestre.","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","vient","",""
"12390","","créer","venir de",", en Italie, par exemple, a un réservoir à 5 kilomètres de profondeur, l'Etna en Sicile à 20 kilomètres, le Krafla en Islande à 3 kilomètres seulement. En revanche, le magma du Stromboli viendrait de 250 kilomètres. A Hawaii, dans le Pacifique, sous le Kilauea, le magma, venu de","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","viendrait","",""
"12391","","créer","venir de","Sicile à 20 kilomètres, le Krafla en Islande à 3 kilomètres seulement. En revanche, le magma du Stromboli viendrait de 250 kilomètres. A Hawaii, dans le Pacifique, sous le Kilauea, le magma, venu de 50 kilomètres, monte dans une cheminée et s'arrête dans un réservoir situé à 4 kilomètres de la","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","venu","",""
"12392","","créer","venir de","des poussières à 18 kilomètres d'altitude et, dans la nuit du 3 au 4 août, elles saupoudraient l'est de la France et la Suisse, telle une mince couche de neige. Poussées par les vents venant de l'ouest, les cendres du Saint Helens avaient traversé l'Atlantique dans la haute atmosphère, parcourant près","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","venant","",""
"12393","","créer","venir de","Nouvelle-Zélande. C'est le "" Stori Geysir "" d'Islande, qui lança pendant de nombreuses années ses belles gerbes d'eau à 70 mètres de haut, qui a donné son nom aux geysers ; "" geysir "" vient du verbe islandais "" gjosa "" qui signifie "" jaillir "". Aujourd'hui, "" Stori geysir "" dort","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","vient","",""
"12394","","créer","venir de","Vésuve, en Italie, qui a souvent une activité strombolienne, a présenté également des manifestations hawaiiennes, vulcaniennes et même péléennes ! Enfin, ces six types d'éruptions sont modifiés quand de l'eau (qu'elle vienne du sous-sol, d'un lac ou de la mer) entre en contact avec la lave brûlante ; les","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","vienne","",""
"12395","","créer","venir de","qui, contrairement à celle de 1902, ne fut pas meurtrière. < # KRA-4-38 > Un volcan actif fait-il beaucoup de bruit ? Les sons qui accompagnent les éruptions volcaniques sont souvent impressionnants ou inquiétants. Ils semblent venir du ventre de la Terre. Les gaz sifflent, les coulées crissent ou chuintent, les lacs de lave","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","venir","",""
"12396","","créer","venir de","nuque reçoive un choc qui briserait la colonne vertébrale. Grâce à elle, ce sont les épaules qui amortissent le coup. Une telle carapace résiste à des bombes volcaniques à 1 000° C pesant plusieurs kilos et venant de 200 mètres de haut. Mais la plupart du temps, le volcanologue n'a besoin que d'une","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","venant","",""
"12397","","créer","venir de","quelques grosses explosions vulcaniennes dont les cendres montent à 4 kilomètres de haut ; agrandissement du cratère ; évacuation de 50 personnes. 1er mars Macdonald (Pacifique Sud), les sismographes de Polynésie détectent de fortes ondes acoustiques venant de ce volcan sous-marin, ce qui prouve qu'il est en éruption. • 9 au 10 mars Iwo-Shima","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","venant","",""
"12398","","créer","venir de","Afrique du Sud et d'Amérique du Sud. Cette théorie fut rejetée vigoureusement par les géophysiciens de l'époque qui concevaient mal l'idée d'une dérive aussi importante. Pour la majorité des géologues, l'idée, venant d'un géophysicien, était suspecte... A la fin des années soixante, des faits nouveaux permirent de reprendre","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","venant","",""
"12399","","créer","venir de","continentale de 20° C / km et pour le manteau de 10° C / km. Par conséquent, la température n'augmente pas aussi rapidement que l'on pourrait le penser avec la profondeur ! D'où vient cette énergie ? La désintégration de matériaux radioactifs contenus dans les roches, tels que l'uranium, le thorium","Plutôt oui","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","vient","",""
"12400","","créer","venir de","environ 1 200° C). En atteignant bruyamment le sol, ces projectiles s'écrasent comme de vulgaires bouses de vaches ou gardent des formes oblongues et vrillées, telles de véritables bombes. Ici, le danger vient d'en haut ! Au centre de cette accumulation de matière refroidie depuis peu, un petit lac de lave","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","vient","",""
"12401","","créer","venir de","de la Méditerranée, au nord de la Sicile, le chapelet des îles Eoliennes doit son nom à Eole, dieu des vents de la mythologie Gréco-Romaine. Pour les Romains, l'île de Vulcano (d'où vient le mot volcan) était la résidence de Vulcain, leur dieu du feu. Depuis plus d'un siècle","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","vient","",""
"12402","","créer","venir de","est organisé sous l'autorité du préfet. Il rassemble la population civile et toutes les forces de secours. A la moindre alerte, les écoliers ont pour consigne de se jeter sous les pupitres, le premier danger venant de l'écroulement des toits consécutif aux séismes générés par l'éruption. Coiffés de casque et encadrés par les","Plutôt oui","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","venant","",""
"12403","","créer","venir de","Yellowstone s'expliquent par sa situation géologique. Le parc est en effet situé sur un "" point chaud "" : un réservoir (chambre magmatique) qui, à moins de 4km de la surface, stocke le magma venu des profondeurs. C'est une fenêtre ouverte sur les entrailles de la Terre. Avec ses 112 mètres de","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","venu","",""
"12404","","créer","venir de","de magma brûlant subsistent durant des milliers d'années après la fin des éruptions. Ils chauffent la roche située au-dessus ainsi que l'eau infiltrée qui, peu à peu, se sature en gaz et refait surface. Venues des profondeurs de la terre, les sources chaudes sont riches d'informations. Le Kamchatka possède des réserves uniques","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","Venues","",""
"12405","","créer","venir de","encore discutée, en dépit des études que sont venues faire sur place des équipes françaises, italienne, japonaise, britannique, américaine, israélienne... Tout le monde est d'accord pour penser que le gaz toxique est venu du fond du lac. Après le 21 août, les eaux superficielles, réputées pour leur limpidité, étaient","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","venu","",""
"12406","","créer","venir de","n'a jamais été prise sur toute la tranche d'eau), donc plus lourdes, d'autant plus qu'elles sont très chargées en CO2 (1), et elles sont dépourvues de vie. D'où viennent ce CO2, ce H2S, et pourquoi ces deux gaz ont-ils jailli du lac, qui ainsi a été","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","viennent","",""
"12407","","créer","venir de","que des gaz volcaniques, suintant de la cheminée sous-lacustre, se dissolvent dans les eaux profondes de Nyos jusqu'à saturation de celles-ci. Il est démontré, en effet, que les gaz sortis de Nyos ne peuvent venir de la décomposition des matières organiques tombées au fond du lac. En revanche, il y a discussion sur","Oui","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","venir","",""
"12408","","créer","venir de","Macondo de Cent ans de solitude. Et Armero, c'est un autre Macondo, mort et enterré, mais qui a suscité mille vies et mille aventures. Dès le lendemain du désastre, toute une foule, venue de toute la Colombie, est accourue. Des sans-travail qui se sont inscrits comme sinistrés ; des guérilleros qui","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","venue","",""
"12409","","créer","venir de","la ville d'Armero et près de vingt-cinq mille personnes. Le rapport du procureur Carlos Mauro Hoyos, qui a déclenché un véritable scandale, parle d'un "" entrepôt international "" dans lequel a été déposée l'aide venant de l'étranger, "" sans aucune sécurité "", sans inventaire, et dont la direction était assurée par","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","venant","",""
"12410","","créer","venir de","étant facilitée par tout le méthane qui y est dissous et qui diminue la densité du fluide. La circulation des boues liquides est active puisque les boues, dans l'oeil, sont à 21o C. D'où viennent ces boues ? Forcément de loin puisque le volcan est situé sur des sédiments qui sont peu épais et pas","Plutôt oui","question","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","viennent","",""
"12411","","créer","venir de","le volcan est situé sur des sédiments qui sont peu épais et pas encore compressés. MM. Le Pichon et Foucher pensent que l'eau et le méthane parcourent au moins 100 kilomètres, et peut-être beaucoup plus, venant du prisme d'accrétion via, probablement, l'interface qui sépare les sédiments consolidés (ceux-ci suivent la plaque","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","venant","",""
"12412","","créer","venir de",". Les plaques océaniques se créent dans l'axe médian des dorsales subocéaniques (une chaîne de montagnes longue de quelque 60 000 kilomètres qui serpente sous tous les océans). Dans cet axe, monte du magma chaud venu d'une zone du manteau supérieur située à quelques dizaines de kilomètres de profondeur. Au cours de sa montée","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","venu","",""
"12413","","créer","venir de","compris de possibles abris de têtes nucléaires tactiques, n'ont pas souffert, même si les artificiers de Clark ont procédé à la mise à feu volontaire de certains stocks. L'incertitude sur l'avenir des bases est venue à l'origine de propos du secrétaire à la défense américain Dick Cheney. Celui-ci s'était interrogé publiquement sur","Plutôt oui","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","venue","",""
"12414","","créer","venir de","en raison des incertitudes sur les desseins de la Chine, du Japon et de l'URSS. L'aéronavale américaine garantit en effet, à partir de Subic, la sécurité de l'approvisionnement vital du Japon en énergie venant du Golfe ; il s'agit donc d'un moyen de pression politique. Elle contrôle étroitement toute la mer","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","venant","",""
"12415","","créer","venir de","que de 0, 6 ppb. En 1991, on en est à 3, 8 ppb... Depuis douze ans, les aérosols volcaniques peuvent donc agir comme des catalyseurs qui activent les réactions chlore-ozone. D'où vient l'augmentation régulière de la teneur en chlore ? Des chlorofluorocarbones (CFC) fabriqués par l'homme, dont","Plutôt oui","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","vient","",""
"12416","","créer","venir de","sulfurique hydraté qui diffusent la lumière solaire : les rayons lumineux qui sont entrés dans chaque goutte en ressortent en suivant une direction différente de celle qu'ils avaient avant d'y avoir pénétré. Cette diffusion par les aérosols vient en plus de la diffusion "" normale "" de la lumière solaire par les molécules d'air présentes dans la","Oui","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","vient","",""
"12417","","créer","venir de","que le réalisateur a suivi dans ce décor dantesque, pratique ce métier depuis plus de deux décennies il a commencé à l'âge de seize ans. Il compte parmi les plus favorisés puisqu'il possède une concession lui venant "" de son père et du père de son père "" : une cheminée horizontale d'où s'écoule lentement","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","venant","",""
"12418","","créer","venir de","du bruit, chaque année, fin novembre, avant la mousson, il ne manque pas de se rendre sur le cratère du Bromo pour accomplir le pèlerinage rituel sur la montagne de feu. Comme tous ses collègues venus du Welirang et d'ailleurs, il offre un poulet vivant au dieu des volcans pour implorer sa protection.","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","venus","",""
"12419","","créer","venir de","fameuse couche d'argile sans fossiles, les deux Américains en concluent que la catastrophe a été provoquée par la chute d'une météorite de 10 kilomètres de diamètre. Publiée dans la revue américaine Science, cette proposition, venant de physiciens, et non de paléontologues, va susciter des réactions passionnées dans la communauté scientifique et la rédaction","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","venant","",""
"12420","","créer","venir de","définitivement le contrôle de la région. En descendant vers la mer, on vous montre les lieux où firent rage, en 1875, d'autres batailles : celles de la guerre du Pacifique. Les colons, pourtant venus de la même Europe, n'ont, en effet, pas tardé à se disputer ce qu'ils avaient","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","venus","",""
"12421","","créer","venir de","les seuls accidents du désert. Barbelés et campements, camions qui, par centaines, font la navette jusqu'au port de Tocopillo, chargés à ras bord de précieuses poudres blanche, grise ou jaune citron. Pipe-lines venus du fond de l'horizon qui convergent vers un nuage de poussière et de fumée : Chuquicamata. La plus","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","venus","",""
"12422","","créer","venir de","volcan DECAMPS MARIE CLAUDE NAPLES de notre envoyée spéciale Le camp de base était installé à Terzigno, à quelques kilomètres de Naples. Vulcanologues, géophysiciens, responsables de la protection civile, soldats, étudiants ou simples volontaires venus de divers pays d'Europe : chaque jour, une véritable fourmilière de plus de 200 personnes s'installait devant","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","venus","",""
"12423","","créer","venir de","cette jouvence qui le rend si rayonnant quand, à 70 ans passés, dans cette minable salle mythique, il continue d'apprendre aux gamins de Montreuil les secrets de son art, son noble art ? D'où vient la tendresse chez les boxeurs ? Des actualités à "" Faut pas rêver "" via "" Thalassa "", la","plutôt non","pas pertinent","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","vient","",""
"12424","","créer","venir de",", dans le secteur de Gorreana, tandis que les ananas grandissent dans les serres, autour de Vila Franca do Campo. Faial, l'île bleue. A cause de ses hortensias bien sûr. Pourtant son nom vient d'un laurier, le myrica faga, spécimen indigène que les premiers colons confondirent avec le hêtre (faia","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","vient","",""
"12425","","créer","venir de","des chercheurs israéliens, le léger refroidissement de la température hivernale dû à l'éruption du Pinatubo en 1991 a entraîné une modification de la circulation verticale de l'eau dans le golfe d'Eilat. Des remontées d'eau venues d'une profondeur plus importante que d'ordinaire (plus de 850 mètres) ont augmenté la quantité de nutriments","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","venues","",""
"12426","","créer","venir de","chaîne volcanique qui s'étire sur plus de 2 000 kilomètres par 5 000 mètres de fond dans le Pacifique, au sud-ouest de l'île de Pâques. UN POINT CHAUD, la remontée d'une colonne de magma venu de plus de 100 kilomètres de profondeur est à l'origine de cette formation. Si plusieurs dizaines de phénomènes","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","venu","",""
"12427","","créer","venir de",""" sol "" poussiéreux de la planète rouge, on a découvert qu'il était composé en grande partie d'argile, terre qui est le résultat d'une réaction entre des roches volcaniques et l'eau. Les météorites venus de Mars contiennent, elles aussi, des roches qui portent apparemment la marque d'un contact avec l'eau","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","venus","",""
"12428","","créer","venir de","l'appel. La préfecture du Puy-de-Dôme confirmait, jeudi matin, que la présomption de retrouver des victimes était "" très faible "", l'accès du site étant interdit aux personnes extérieures au chantier. 80 sapeurs-pompiers, venus de tout le département du Puy-de-Dôme, déblaient les débris de la dalle de béton. Les morceaux dégagés sont","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","venus","",""
"12429","","créer","venir de","des canyons, à se glisser sous des cascades vertigineuses, à escalader des falaises escarpées truffées de macareux moines pour, ensuite, dévaler vers des grèves immenses matraquées par de puissants rouleaux et jonchées de bois d'échouage venu , dit-on, de Sibérie ! Un pays fou où sterne arctique et grand labbe n'hésitent pas à fondre","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","venu","",""
"12430","","créer","venir de","trois prélèvements effectués dans trois affluents de la rivière Grand Inini, sur l'Itinéraire 33, tout près de la commune de Saül, en plein coeur de la forêt guyanaise. Les scientifiques concluent que ces pierres peuvent venir d'un secteur assez vaste, mais s'étonnent toujours de l'absence des fameux accompagnateurs habituellement présents dans les","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","venir","",""
"12431","","créer","venir de","donnent un instantané du champ géomagnétique, un cliché net pris à un instant donné. L'idéal est bien sûr de trouver l'enregistrement de la même inversion par les deux types de support. Volcans : d'où vient la lave Certains volcans sont alimentés par le manteau supérieur ; d'autres, parce qu'ils se trouvent à","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","vient","",""
"12432","","créer","venir de","dans le panache. La soufflante du réacteur (1) aspire l'air froid extérieur (150 t / min) qui contient alors des cendres volcaniques basaltiques, de la vapeur d'eau et des fragments du substrat venant des environs du cratère. L'air est comprimé dans le compresseur (2), puis chauffé dans la","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","venant","",""
"12433","","créer","venir de","hasard "", décrit Pierre Drossar. Comme si un géant avait fracassé à coups de marteau, ce qui était, au départ, une patinoire planétaire. En fait, selon la plupart des chercheurs, l'agresseur vient de l'intérieur, de dessous les glaces. La preuve en sont ces craquelures très particulières : des arcs","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","vient","",""
"12434","","créer","venir de","la montée des eaux en élevant des murs de corail sur les rivages. Mais ces barrières dérisoires n'ont pas empêché les plages de disparaître. Bien que situé en Mélanésie, l'atoll abrite une population polynésienne. Venus des îles Samoa américaines, les Takuu l'ont troqué en 1896 contre quatre haches et quatre kilos et demi","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","Venus","",""
"12435","","créer","venir de","image satellite pour appuyer ce verdict, mais des données en rafale sur les pressions, la composition chimique des couches traversées sur 150kilomètres de profondeur, la vitesse des vents, les orages, etc. La première surprise vint de la relative "" sécheresse "" du lieu. Le module enregistrait beaucoup moins d'eau et des températures plus","Plutôt oui","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","vint","",""
"12436","","créer","venir de","a tué prés de 400 personnes par la violente éruption de la mi juin. Les énormes panaches ont plongé dans l'obscurité totale toute la région dans un rayon de dix kilomètres. La genèse des magmas D'où viennent ces magmas qui se trouvent, pour ainsi dire, "" en réserve "" d'éruption sous les édifices volcaniques","Plutôt oui","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","viennent","",""
"12437","","créer","venir de","de notre planète. Fort heureusement, certaines éruptions volcaniques livrent sporadiquement des échantillons de la Terre profonde aux pieds des géologues : les laves nommées kimberlites emprisonnent des fragments de roches étrangères, ou xénolithes, et des diamants venus des profondeurs. Les connaissances des chimistes sur la stabilité du diamant et les modèles géologiques de la température et","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","venus","",""
"12438","","créer","venir de","sont peut-être transportés par les panaches qui ont bâti les îles Hawaï ou l'archipel de la Réunion, mais ils ont certainement tous été détruits en sortant de leur zone de stabilité). L'idée que des panaches venus du noyau traversent la zone de transition semble contredire le modèle de convection à deux couches, invoqué pour expliquer","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","venus","",""
"12439","","créer","venir de","présence de diamants dans les alluvions du bouclier guyanais est connue depuis 1887, l'origine de certains d'entre eux restait mystérieuse. Quelle était la source des diamants issus de la formation détritique Roraima ? La réponse est venue de l'étude du sous-sol de Guyane française : nous avons montré que les diamants pouvaient être transportés par une","Plutôt oui","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","venue","",""
"12440","","créer","venir de","les diamants des gisements alluvionnaires actuels (placers) proviennent de l'érosion de gisements secondaires anciens (paléoplacers) de la formation détritique continentale Roraima, âgée de 1, 65 milliard d'années. Ces diamants ne peuvent venir des seules kimberlites connues dans ce bouclier, puisque celles-ci sont plus jeunes (730 millions d'années).","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","venir","",""
"12441","","créer","venir de",": ces diamants ne sont jamais en compagnie des minéraux accompagnateurs habituels. Pendant des années, les géologues ont échafaudé maintes hypothèses, toutes infirmées, pour expliquer la source de ces diamants, notamment en imaginant qu'ils viendraient d'Afrique de l'Ouest, à l'époque où les deux continents faisaient partie d'un même ensemble.","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","viendraient","",""
"12442","","créer","venir de","doit être d'ampleur régionale pour expliquer la grande aire de répartition des placers. Alors que la Guyane française et le Surinam paraissaient les moins favorables à la présence d'une source, c'est de là qu'est venue la solution, solution extraordinaire qui a révélé un nouveau type de gisement primaire de diamants. Les premiers microdiamants","Plutôt oui","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","venue","",""
"12443","","créer","venir de","des Kimberley au Nord-Ouest et le craton de Stuart au Nord. Cette situation allait perdurer jusque vers le milieu des années 1970 avec les explorations lancées par la société minière Ashton dans le craton des Kimberley. Le succès vint de la découverte de nombreux diamants alluvionnaires. Paradoxalement, les géologues constatent également que les diamants ne sont pas","Plutôt oui","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","vint","",""
"12444","","créer","venir de",", une arche de Noé équatoriale où les conditions climatiques exceptionnelles, nées de l'altitude (2 500 mètres), permettent aux animaux de vivre toute l'année. A la saison des pluies, les violents orages venus du sud-est se heurtent à ses flancs et s'efforcent de faire sauter ce verrou volcanique qui leur barre le","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","venus","",""
"12445","","créer","venir de","conquérir le charbon, la limonade, le drap et l'immobilier à Paris, Bordeaux ou Lyon... et faire du pain pour l'Espagnol ! Avant de parvenir à la "" terre des sommets "", celui qui vient du nord (ce fut longtemps l'accès le plus facile) doit traverser cette antichambre qu'est le Bourbonnais","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","vient","",""
"12446","","créer","venir de","le mouvement. Et d'appréciables revenus à ceux qui l'exploitent. Elle n'en dit pas trop Maria : "" Approchez-vous. Voyez, c'est là que l'eau arrive, c'est des profondeurs qu'elle vient . Même qu'on creuse pas, de peur de la dévier ou de la perdre. "" Maria possède","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","vient","",""
"12447","","créer","venir de","en sait un peu plus. Et un musée de la Géothermie, flambant neuf, est désormais là pour le dire. Car ce ne sont pas les eaux, comme on 1 'a longtemps cru, qui viennent des profondeurs, mais les bulles. Des bulles de gaz carbonique ou de gaz volcanique (la composition est","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","viennent","",""
"12448","","créer","venir de","et de gardénias. Ils sont lisses et tendus ou bien flétris, plissés. Certains sont tout jeunes, ils sortent de l'usine, et d'autres sont vétustes, patinés comme de vieux tableaux. Les uns viennent du pôle et d'autres de l'Amérique. Un soir, j'en ai surpris un qui arrivait de","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","viennent","",""
"12449","","créer","venir de","pauvres, ils avaient froid. Ils avaient six mois de nuit en hiver, de la neige et du vent. Assurer leur survie mangeait toutes leurs énergies. Ils avaient assez de mal à ramasser des bois flottés venus d'Amérique ou de Sibérie pour faire leurs charpentes, ils n'allaient pas en plus construire des Colisée ou","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","venus","",""
"12450","","créer","venir de","le choc. Mieux vaut porter un heaume en fibre de verre qui repose sur les épaules et dans lequel la tête et la nuque sont libres. Ce type d'armure supporte l'impact de blocs de quelques kilos venant de dizaines de mètres de hauteur. En fait, comme le montrent les clichés photographiques à long temps de","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","venant","",""
"12451","","créer","venir de","il est stocké dans d'énormes réservoirs de magma. S'il sort de la Terre, il prend le nom de rhyolite. lave (fém.), roche fondue, parce qu'elle est très chaude, venant des profondeurs et sortant à la surface de la Terre. Lorsqu'elle refroidit, elle devient de la pierre","Non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","venant","",""
"12452","création","créer","résulter de","avons contacté différentes structures de gestion et interrogé leurs médecins coordonnateurs afin de mieux connaître leur organisation et ses conséquences financières. Malgré un cahier des charges national, il existe de très nombreuses disparités entre les départements, qui résultent le plus souvent de spécificités locales. Le coût lié à l’envoi des invitations et des relances varie entre","Plutôt non","pertinence ?","FR/Cancer du sein/Scientifique/page17","Cancer du sein","Scientifique","résultent","",""
"12453","création","créer","résulter de","). Conclusion La prévention des lymphocèles reste un problème non résolu. Les lymphocèles semblent dans notre étude essentiellement liées à l’atteinte clinique ganglionnaire et donc à la nécessité d’un curage axillaire et du drainage qui en résulte . Dans le groupe des patientes présentant une absence d’atteinte ganglionnaire clinique, la technique du ganglion sentinelle apporte","Oui","","FR/Cancer du sein/Scientifique/page23","Cancer du sein","Scientifique","résulte","",""
"12454","création","créer","résulter de","récente analysant la survenue de cancers chez des jumeaux homozygotes étaye cette hypothèse. La plupart des cancers héréditaires ne seraient pas liés à la succession des événements hormonaux de la vie mais plutôt à la précocité de la puberté résultant possiblement d’une sensibilité anormale de la glande mammaire aux hormones à cette période de la vie [29]","Oui","","FR/Cancer du sein/Scientifique/page28","Cancer du sein","Scientifique","résultant","",""
"12455","création","créer","résulter de","sont consécutives soit au curage axillaire indiqué en cas de lésions invasives, soit à la mastectomie elle-même. Leur incidence peut atteindre 50 % [1, 2 and 3]. Les relations existantes entre la mutilation qui résulte de l’acte chirurgical et les complications psychosociales restent discutées. En premier lieu, l'annonce du diagnostic de","Oui","","FR/Cancer du sein/Scientifique/page302","Cancer du sein","Scientifique","résulte","",""
"12456","création","créer","résulter de","adjuvante est discutée depuis des années, mais les données publiées sont peu nombreuses. 2. 1. Données précliniques Le tamoxifène semble exercer son activité cytostatique en partie par inhibition compétitive des récepteurs aux estrogènes. Il en résulte à un arrêt des cellules en phase G0 / G1 du cycle cellulaire [21]. Cet arrêt préférentiel","Oui","","FR/Cancer du sein/Scientifique/page400","Cancer du sein","Scientifique","résulte","",""
"12457","création","créer","résulter de",". L’ablation de la PAM (PAMectomie) peut laisser une déformation majeure. La localisation centrale pose trois problèmes : le défect laissé par la tumorectomie, l’ablation de la PAM elle-même et l’asymétrie qui peut résulter de la perte de volume. Le comblement du défect se fait grâce à un remodelage glandulaire effectué lors du","Oui","","FR/Cancer du sein/Scientifique/page403","Cancer du sein","Scientifique","résulter","",""
"12458","création","créer","résulter de","thoracique, mouvements respiratoires) empêche les lambeaux tissulaires de se coapter [4], ralentit la cicatrisation et permet donc la création d’un espace laissant le liquide s’accumuler. La nature de la production liquidienne qui résulte de l’absence d’étanchéité du creux axillaire est encore aujourd’hui discutée : pour Bonnema et al.,","Oui","","FR/Cancer du sein/Scientifique/page500","Cancer du sein","Scientifique","résulte","",""
"12459","création","créer","résulter de","la protégeant contre la sécrétion acide, action vasodilatatrice rénale nécessaire à la filtration glomérulaire, action bronchodilatatrice et action agrégante des plaquettes par le thromboxane A2 ou inhibante de l’agrégation par les prostacyclines ; la toxicité des AINS résulte principalement de l’inhibition de ces fonctions physiologiques. En théorie, une inhibition spécifique de la Cox2 devrait être","Oui","","FR/Cancer du sein/Scientifique/page61","Cancer du sein","Scientifique","résulte","",""
"12460","création","créer","résulter de","on parle de réseau de cancérologie. réunion de concertation pluridisciplinaire : moment d'échanges périodiques entre professionnels de santé où se discutent les traitements proposés à un patient, l'évaluation de la qualité de vie qui va en résulter pour le patient et l'analyse des bénéfices et risques qu'il encoure. Ces réunions comprennent au minimum un","Oui","","FR/Cancer du sein/Vulgarisation/page16","Cancer du sein","Vulgarisation","résulter","",""
